car_id,model,version_extracted,year,price_million,odo,gearbox,fuel,body_type_clean,origin_clean,exterior_color,is_single_owner,seats_clean,image_folder,description
p7_s18_1774727643,Mazda Other,2.5 Premium AWD,2023.0,868.0,23000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Cam,True,7,car_p7_s18_1774727643,"🚗 MAZDA CX8 2.5 PREMIUM 7 CHỖ – 1 CẦU – GIÁ CHỈ 868 TRIỆU 🚗 Cần bán chiếc Mazda CX8 bản 2.5 Premium – mẫu SUV 7 chỗ cực kỳ rộng rãi, phù hợp gia đình hoặc đi công việc. 🔹 Thông tin chi tiết: Phiên bản: 2.5 Premium (1 cầu) Odo: 23.000 km (chuẩn zin) Xe tư nhân chính chủ sử dụng Bảo dưỡng hãng đầy đủ, lịch sử rõ ràng Cam kết xe zin 100% – không lỗi – không tai nạn 🔹 Ưu điểm nổi bật: ✔ Động cơ 2.5L mạnh mẽ, vận hành êm ái, tiết kiệm � ✔ Form dáng SUV cao to, cực kỳ đầm chắc ✔ Nội thất rộng rãi 7 chỗ, đi gia đình cực kỳ thoải mái ✔ Trang bị full option: Nội thất cao cấp, Camera 360, ghế điện, nhớ ghế, loa boss sub gầm, cảnh báo điểm mù Cảnh báo lệch làn, giữ làn Phanh tay điện tử, Auto Hold Màn hình giải trí, Apple CarPlay ✔ Hệ thống an toàn cao cấp i-Activsense 🔹 Giá bán cực tốt: 💰 868 triệu  🔹 Hỗ trợ: Hỗ trợ ngân hàng, trả góp nhanh gọn Bao rút hồ sơ, sang tên 📍 Xem xe tại: Dĩ An – Bình Dương 📞 Liên hệ: Huy Luân Auto"
p8_s9_1774727742,Mazda 3,Luxury,2023.0,589.0,27000.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,False,5,car_p8_s9_1774727742,Mazda 3 Luxury 2023 Odo:27.000km Xe bảo dưỡng full hãng  Giá:589tr xem xe còn thương lượng  Xe cam kết không đâm va ngập nước thuỷ kích  Xe bao check test toàn quốc Lh:***
p8_s15_1774727795,Mazda 3,1.5L Luxury,2023.0,585.0,16000.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,True,5,car_p8_s15_1774727795,"🚗 Mazda 3 Luxury 2023 – Sedan quốc dân, form mới cực đẹp  ✨ Xe cực mới, phù hợp anh em cần xe đi gia đình hoặc chạy dịch vụ cao cấp.  🔹 Mazda 3 Luxury 2023 🔹 Odo: 16.000km 🔹 Giá: 5xx triệu  ✅ Cam kết: ✔️ Xe không đâm đụng – không ngập nước ✔️ Máy số zin 100% – odo chuẩn ✔️ Pháp lý rõ ràng – hỗ trợ bank 70% ✔️ Hỗ trợ sang tên – thu xe cũ giá cao  📞 Liên hệ: ***  #Mazda3 #Mazda3Luxury #Mazda32023 #MazdaCu #SedanHangC #XeLuot #OtoCuSaiGon #MuaBanOtoCu"
p9_s0_1774727836,CX-30,Luxury,2023.0,615.0,43000.0,Tự động,Xăng,Pick-up (bán tải),Thái Lan,Đen,False,5,car_p9_s0_1774727836,"🚗✨ Mazda CX-30 Luxury 2023 – Form đẹp, máy êm, giá mềm cho anh em chốt nhanh!  🔹 Mazda CX-30 Luxury 2023 🔹 Odo: 43.000km 🔹 Giá: 6xx triệu  Dòng CUV quốc dân – thiết kế trẻ trung, gầm cao linh hoạt, chạy phố hay đi tỉnh đều cực kỳ hợp lý.  💎 Trang bị nổi bật: ✔️ Đèn Full LED trước/sau ✔️ Màn hình trung tâm - Apple CarPlay - Androi Auto ✔️ Ghế da cao cấp ✔️ Điều hòa tự động ✔️ Cruise Control ✔️ Camera lùi, cảm biến hỗ trợ đỗ xe  Xe zin đẹp, máy số nguyên bản, nội thất giữ gìn kỹ – mua về sử dụng ngay.  🤝 Cam kết: ✔️ Không đâm đụng – Không ngập nước ✔️ Bao check hãng hoặc gara theo yêu cầu ✔️ Hỗ trợ ngân hàng lên đến 70%  📞 Liên hệ: ***  Nhanh tay inbox hoặc gọi trực tiếp để xem xe và thương lượng giá ***!  #MazdaCX30 #CX30Luxury2023 #XeCuGiamGia #OtoLuot #XeDepGiaTot"
p10_s0_1774727994,CX-5,2.0 Premium Sport,2023.0,810.0,15024.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đen,False,5,car_p10_s0_1774727994,"Xe nữ đi , ít lái , chưa ngập , ko đụng chợt gì hết Mới đi 15024km Mazda cx5 2023 bản sport mua cuối năm 2023 đầu năm 2024 Thử tset thoải mái đảm bảo uy tín"
p10_s19_1774728157,Mazda Other,Deluxe 2.0 AT,2023.0,665.0,29000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Khác,True,5,car_p10_s19_1774728157,"Xe cá nhân 1 chủ từ mới , còn nguyên zin 100% ."
p11_s5_1774728221,Mazda Other,Deluxe 2.0 AT,2023.0,660.0,29000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Khác,True,5,car_p11_s5_1774728221,"Cần bán! Cx5 sx 2023 deluxe! Xe 1 chủ mua từ mới! Full lịch sử hãng! Chạy chuẩn 2,9 vạn km! Xe zin k lỗi Lốp theo xe cả dàn : sơ cua chưa hạ!  Bao check tets ! Lỗi tặng 50 triệu"
p11_s8_1774728246,Mazda 3,1.5L Luxury,2023.0,565.0,35000.0,Tự động,Xăng,Hatchback,Nhật Bản,Xanh,True,5,car_p11_s8_1774728246,"Đổi xe nên em cần bán Mazda 3 Sedan 1.5L Luxury 2023, Odo 3 vạn rưỡi, màu xanh cavansite. 1 chủ từ đầu. Xe bảo dưỡng đầy đủ, định kì ở hãng.  Đảm bảo nguyên zin, có làm bảo hành sơn vài lần do va quệt xước xát nhẹ Bảo hiểm thân vỏ đến hết tháng 7.2026 Đã trang bị cam lùi, cảm biến áp suất lốp steelmate, cam hành trình. Giá 565, xem xe ở Long Biên."
p11_s12_1774728280,Mazda 3,1.5L Luxury,2023.0,490.0,30000.0,Tự động,Xăng,Hatchback,Khác,Cam,False,5,car_p11_s12_1774728280,"MAZDA 3 2020 LUXURY - ODO 3V KM Đời xe: Sản xuất 2020 Tình trạng: Odo 3V km (Xe chạy giữ gìn, bảo dưỡng đều, máy móc êm). Cam kết: Bao check test toàn quốc theo yêu cầu. Xe sẵn sử dụng, không cần tốn thêm chi phí bảo dưỡng.  Giá chào bán: 490Triệu (Có thương lượng sâu cho anh em thiện chí)."
p12_s2_1774728367,Mazda 3,1.5L Sport Premium,2023.0,645.0,31000.0,Tự động,Xăng,Hatchback,Việt Nam,Cam,True,5,car_p12_s2_1774728367,"𝐌𝐚𝐳𝐝𝐚 𝟑 𝟏.𝟓𝐋 𝐒𝐩𝐨𝐫𝐭 𝐏𝐫𝐞𝐦𝐢𝐮𝐦 𝟐𝟎𝟐𝟑 lướt 1 chủ từ đầu biển Saigon Odo 31.000km, vỏ theo xe, sơ cua chưa hạ 🧧 : 6.4.5 ( còn thương lượng )  Bao rút hồ sơ gốc   Hỗ trợ bank 70%  🤝 Cam kết chất lượng xe  📍 Xem xe Thủ Đức ( TPHCM ) ☎️ L.H : *** ( Bá Lộc )"
p13_s17_1774728656,Mazda 3,Luxury,2023.0,565.0,43000.0,Tự động,Xăng,Sedan,Khác,Đỏ,True,5,car_p13_s17_1774728656,"🍒Oto Duy Dương - 167 Nguyễn Văn Cừ - Đắk Lắk🍒  Mazda 3 2023 Luxury 1 Chủ Mua Mới   Xe trang bị : 4 lốp zin theo xe, secua chưa hạ, led nội thất, củ số kim cương....  Odo : 43.000km - full bảo dưỡng hãng  Giá : 565 triệu - bao rút hồ sơ - hổ trợ bank 60%  Lh : *** Gặp Dương - Zalo : ***"
p14_s17_1774759165,Mazda 3,Luxury,2023.0,565.0,43000.0,Tự động,Xăng,Sedan,Khác,Đỏ,True,5,car_p14_s17_1774759165,"🍒Oto Duy Dương - 167 Nguyễn Văn Cừ - Đắk Lắk🍒  Mazda 3 2023 Luxury 1 Chủ Mua Mới   Xe trang bị : 4 lốp zin theo xe, secua chưa hạ, led nội thất, củ số kim cương....  Odo : 43.000km - full bảo dưỡng hãng  Giá : 565 triệu - bao rút hồ sơ - hổ trợ bank 60%  Lh : *** Gặp Dương - Zalo : ***"
p16_s2_1774759473,Mazda 3,1.5 Deluxe,2023.0,520.0,2700.0,Tự động,Xăng,SUV / Cross over,Khác,Đỏ,True,5,car_p16_s2_1774759473,"🚘 Tiếp tục seri xe mua về trùm mền ko đi😍 🚘 Mazda CX 3 Deluxe sx 2023 một chủ mua mới, sơn zin 99,9%  🚘 Odo 2.700 km mới thay nhớt lần đầu mốc 2000 km full hãng 🚘 xe đã lên màng Zestech kèm cam 360 xịn sò❤️ 💵 5xx cho mẫu SUV phân khúc B gầm cao đi phố  📲 Liên hệ e xem xe thương lượng trực tiếp ạ. Thanks❤️ *** (Minh) #CX3"
p16_s9_1774759558,CX-5,Premium,2023.0,759.0,40000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đen,True,5,car_p16_s9_1774759558,"🚗 Mazda CX-5 2023 Premium – SUV hạng C cực đẹp, giá mềm!  Cần bán Mazda CX-5 2023 Premium – mẫu SUV quốc dân, thiết kế sang trọng, vận hành êm ái, cực kỳ giữ giá.  ✨ Thông tin xe:  • Phiên bản: Premium (bản cao cấp)  • Năm sản xuất: 2023  • Odo: 40.000 km  • Màu: Đen sang trọng  • Xe gia đình sử dụng kỹ, còn rất mới  • Nội ngoại thất zin đẹp, máy móc vận hành êm ái  • Option cao cấp: ghế da chỉnh điện, nhớ ghế, màn hình trung tâm, camera 360, cửa sổ trời, đề nổ Start/Stop, phanh tay điện tử…  💰 Giá bán: chỉ 759 triệu (cực kỳ hợp lý cho một chiếc CX-5 Premium đời cao)  ✔️ Xe đã kiểm tra kỹ, pháp lý rõ ràng ✔️ Hỗ trợ trả góp ngân hàng nhanh gọn ✔️ Bao check hãng / test thoải mái  📍 Xem xe tại Fastcars Thủ Đức  📞 Liên hệ ngay Thái Fastcars xem xe và lái thử."
p18_s3_1774759972,Mazda Other,Premium,2023.0,795.0,20000.0,Tự động,Xăng,Unknown,Việt Nam,Cam,True,5,car_p18_s3_1774759972,"SIÊU PHẨM 1 VIÊN ***: New CX5 2023 Premium Sport. Đăng kí tên tư nhân 1 chủ từ mới, chạy 3 vạn zin. Full lịch sử bảo dưỡng hãng 💫Trang bị : Lazang 19inch, đèn Led tự động bật tắt.Kính lái 2 lớp, chống tia cực tím.Ghế trước làm mát, sưởi. Cửa sổ trời.2 ghế trước chỉnh điện, Cốp điện rảnh tay.Màn hình 8inch, Apple Carplay ko dây.Camera 360, 10 loa Bose.Hệ thống cảnh báo điểm mù, cảnh báo phương tiện cắt ngang, phanh thông minh, cảnh báo lệch làn, giữ làn…Ga tự động thông minh, camera lùi, cảm biến trước sau"
p18_s6_1774760005,Mazda 3,Luxury,2023.0,530.0,95000.0,Tự động,Xăng,Sedan,Khác,Đen,False,5,car_p18_s6_1774760005,"Mazda3 Luxury đời 2023 màu đen, xe chạy 95.000km.  - Thiết kế sang trọng, nội thất tiện nghi.  - Động cơ vận hành êm ái, tiết kiệm nhiên liệu.  - Giá 530 triệu."
p18_s15_1774760100,Mazda 3,Luxury,2023.0,569.0,41000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,car_p18_s15_1774760100,"🚗 Mazda 3 Luxury 2023 – form mới, option ngập tràn  ✔️ Odo chuẩn 41.000 km ✔️ Xe đẹp – nội ngoại thất zin, giữ gìn kỹ ✔️ Bản Luxury – đầy đủ tiện nghi, màn hình lớn, ghế da, an toàn cao ✔️ Form mới sang trọng, lái cực sướng  👉 Sedan hạng C đáng tiền – vừa chạy gia đình vừa đi làm cực hợp  🔥 Giá chào bán: 569 triệu (giá tốt, còn thương lượng)  📍 Bao test hãng – hỗ trợ sang tên nhanh gọn"
p19_s4_1774760218,Mazda 3,1.5L Luxury,2023.0,569.0,40000.0,Tự động,Xăng,Sedan,Việt Nam,Cam,False,5,car_p19_s4_1774760218,"Mazda 3 2023 1.5L Luxury  🔸Odo chuẩn 40.000km (Bao check test toàn quốc) 🔸Trang bị nhiều option  🔸Cam kết: không đâm đụng tai nạn, không ngập nước, không tua đồng hồ 🔸Có hỗ trợ trả góp XEM XE TRỰC TIẾP TẠI HCM"
p19_s15_1774760345,CX-5,2.0 Premium,2023.0,755.0,40000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Xanh,False,5,car_p19_s15_1774760345,"Trang bị:  🚙 2 ghế điện + nhớ ghế ( Có sấy và làm mát ghế + Sưởi vô Lăng). Cửa sổ trời, Gạt mưa auto. 10 loa bose. Hud kính lái, Cốp điện + Đá cốp, Cảm biến va chạm trước sau, Cam 360, Phanh điện tử, Gương chiếu hậu tràn viền Chống Chói v.v... 👉 I-ACTIVSENSE rada hỗ trợ lái - Cảnh báo và hỗ trợ giữ làn đường, Cảnh báo điểm mù, Đèn pha tự động thích ứng. Kiểm soát hành trình Thích Ứng, Giữ khoảng cách với xe Phía Trước. Tự động Phanh Khẩn Cấp v.v..  Xem xe tại Phước An, Đăk Lăk"
p20_s9_1774760510,Mazda 3,Luxury,2023.0,565.0,30000.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,False,5,car_p20_s9_1774760510,Mazda 3 bản luxury 2023  Xe chạy chuẩn 3v ko đâm đụng ngập nước  Bao ckeck test toàn quốc
p21_s5_1774760680,CX-8,Premium,2023.0,930.0,29000.0,Tự động,Xăng,SUV,Khác,Trắng,False,7,car_p21_s5_1774760680,"Bán xe gia đình đi Mazda CX8 Premium màu trắng đời 2023 Biển số HCM Xe gia đình đi cẩn thận bao test, hình đăng là ảnh thật, thông tin xe đầy đủ như đã mô tả. Bảo hiểm 2 chiều Odo: 29k km Cò lái ép giá quá vui lòng ko inbox."
p21_s7_1774760696,Mazda 3,Luxury,2023.0,575.0,17000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,car_p21_s7_1774760696,"Màu trắng thì không còn gì để chê Mazda 3 Luxury 2023 🎇🎇 Odo 17k, bảo dưỡng đầy đủ tại hãng Hỗ trợ bank, trao đổi xe 💵5xx"
p22_s6_1774760914,CX-5,Premium 2.0 AT,2023.0,725.0,51000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Khác,True,5,car_p22_s6_1774760914,"Ô Tô Hiếu Đắk Lắk đang có bán   🚘 Mazda CX5 2023 Cavansite   👉🏻 Xe Đắk Lắk 1 chủ mua mới . Phiên bản 2.0 Premium   👉🏻 Xe trang bị Hud tốc độ kính lái , radar hổ trợ giữ làn , cảnh báo điểm mù trên gương , 2 ghế chỉnh điện có nhớ ghế 2 vị trí , cốp điện , loa Bose . . .  🏷️ 159 Lê Duẫn , Buôn Ma Thuột"
p22_s12_1774760978,CX-30,Luxury,2023.0,619.0,44000.0,Tự động,Xăng,SUV,Khác,Xanh,False,5,car_p22_s12_1774760978,"Cx30 Luxury 2023 🎇🎇 Odo 44k, xe đẹp bao test  Hỗ trợ bank, trao đổi xe thoải mái Xem xe tại SG"
p25_s8_1774763582,Mazda 3,Luxury,2023.0,569.0,40000.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,True,5,car_p25_s8_1774763582,Bán mazda3 luxury sản xuất 2023  Xe odo 40.000km một chủ mua mới từ đầu Xe cam kết không đâm đụng ngập nước máy số nguyên bản  Xe được bảo dưỡng hãng đầy đủ  Có nhận mua bán trao đổi xe ô tô cũ bù trừ hợp lý Xem xe quận 8 Hồ Chí Minh
p25_s12_1774763622,CX-5,2.0 Luxury,2023.0,728.0,30000.0,Tự động,Xăng,SUV / Cross over,Khác,Đỏ,False,5,car_p25_s12_1774763622,"Mazda CX-5 2.0 Luxury 2023 - 62A 39194 2. Odo: 30.000 km (Full lịch sử)  3. GNY : 728 tr  Option trang bị thêm: film cách nhiệt, lót sàn, cam hành trình,... - Tình trạng xe : xe đẹp không lỗi, máy số nguyên zin - Bảo hành : Động cơ + hộp số 6tháng hoặc 5.000km"
p26_s12_1774763823,Mazda 3,Unknown,2023.0,550.0,43000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,car_p26_s12_1774763823,"Bán Mazda 3 màu trắng, thiết kế sang trọng, không gian rộng rãi, cảm giác lái mượt.  - Ngoại hình đẹp, xe giữ gìn cẩn thận.  - Trang bị đầy đủ tiện nghi.  - Xe sẵn sàng lăn bánh."
p27_s5_1774763947,Mazda 3,1.5L Luxury,2023.0,578.0,22700.0,Tự động,Xăng,Hatchback,Khác,Đỏ,False,5,car_p27_s5_1774763947,"MAZDA 3 CÁ NHÂN 2023 - Sản xuất: 2023 - Màu Đỏ - Odo: 22.700 km - Giá bán: 578tr Lịch sử bảo dưỡng đầy đủ chính hãng Ford. Tại hãng có thu xe qua sử dụng các h��ng khác nhau để đổi lấy xe mới. Liên hệ chi tiết về xe 📞  ✳ Cam kết 3 KHÔNG: KHÔNG ĐÂM ĐỤNG - KHÔNG THUỶ KÍCH - KHÔNG TUA ĐỒNG HỒ ✅ Bảo đảm tính pháp lý. ✅ Bảo hành chính hãng. ✅ Bảo đảm chất lượng xe, ✅ Được kiểm định 167 điểm. ✅ Đầy đủ lịch sử bảo dưỡng. ✅ Cam kết thu lại 90%**  vui lòng liên hệ để biết thêm chi tiết. 🚘 Sài Gòn Ford Assured - Trung Tâm Xe Đã Qua Sử Dụng Chính Hãng 🕹 104 Phổ Quang, Phường 02, Quận Tân Bình. Tp.HCN"
p27_s12_1774764008,Mazda 2,1.5 Luxury,2023.0,448.0,43000.0,Tự động,Xăng,Hatchback,Khác,Xám,False,5,car_p27_s12_1774764008,"Mazda 2 sport 1.5L Luxury 2023 Odo: 43.000km Giá bán: 448 triệu Màu: xám Bks: 68A-xem xe cần Thơ liên hệ trực tiếp, có cho trả góp"
p28_s9_1774764144,CX-5,Premium Exclusive 2.0 AT,2023.0,739.0,80000.0,Tự động,Xăng,SUV / Cross over,Khác,Cam,True,5,car_p28_s9_1774764144,"🚗 Mazda CX-5 2.0 Premium 2023 – Bản full cao cấp, xe đẹp  • 1 chủ từ mới, chuẩn 80.000km • Còn bảo hành chính hãng • Xe đẹp, không lỗi – kiểm tra thoải mái • Võ còn theo xe, tặng kèm 03 võ mới mua chưa sử dụng  ⭐ Trang bị nổi bật  Mazda CX-5 2023 2.0 Premium nổi bật với gói an toàn cao cấp i-Activsense, màn hình HUD, âm thanh 10 loa Bose, camera 360 và nội thất da Nappa cao cấp.  🔒 An toàn i-Activsense: • Cảnh báo điểm mù • Cảnh báo phương tiện cắt ngang khi lùi • Cảnh báo & hỗ trợ giữ làn • Phanh tự động giảm thiểu va chạm • Cruise Control thích ứng  🛋 Nội thất & tiện nghi: • Ghế da Nappa cao cấp • Ghế lái chỉnh điện + nhớ vị trí • HUD kính lái • Màn hình 8” Apple CarPlay/Android Auto • 10 loa Bose cao cấp • Điều hòa 2 vùng độc lập • Sạc không dây, cửa sổ trời, đá cốp  ✨ Ngoại thất: • Đèn LED thích ứng AFS • Mâm 19 inch thể thao • Gương chống chói, kính 2 lớp chống ồn  ⚙️ Vận hành: • Động cơ SkyActiv-G 2.0L (~154hp) • Hộp số tự động 6 cấp • Auto Hold, chế độ lái Sport  Xe bản Premium cao cấp, trang bị đầy đủ – mua về chỉ việc chạy. ✅ Tân Thành Auto cam kết: ✔ Xe chuẩn – kiểm tra kỹ trước khi giao ✔ Hỗ trợ sang tên nhanh gọn ✔ Thu mua – trao đổi xe cũ giá tốt  📍 Xem xe trực tiếp tại: Tân Thành Auto 📍 Xem xe tại: 39–41–43 Đường số 7, KDC CONIC, P. Bình Hưng, TP.HCM"
p28_s10_1774764156,Mazda 3,1.5L Premium,2023.0,609.0,46000.0,Tự động,Xăng,Sedan,Việt Nam,Đỏ,True,5,car_p28_s10_1774764156,"🔥 MAZDA 3 PREMIUM 2023 – XE ĐẸP HIẾM TRONG TẦM GIÁ 🔥 🚗 Odo: 46.000 km – xe chạy chuẩn, không tua ✨ Phiên bản Premium cao cấp – full option 🧼 Xe vừa spa + vệ sinh chi tiết, nhìn là thích  ✔️ Xe gia đình sử dụng, giữ kỹ ✔️ Nội ngoại thất còn rất mới ✔️ Máy móc êm ái, vận hành ổn định  📞 Xem xe trực tiếp – giá thương lượng cho khách thiện chí 👉 Xe đẹp, ai xem trước là có lợi"
p28_s12_1774764174,CX-5,Luxury,2023.0,745.0,9800.0,Tự động,Xăng,SUV,Khác,Đen,False,5,car_p28_s12_1774764174,"Mazda CX-5 Luxury 2023 màu đen, xe 5 chỗ gầm cao, thiết kế hiện đại.  - Sản xuất 2023, đăng ký lần đầu tháng 1/2024.  - ODO 9.800 Km, xe cá nhân đi gia đình.  - Nội thất đen sang trọng, tiện nghi."
p28_s15_1774764208,Mazda 3,Luxury,2023.0,590.0,27000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,car_p28_s15_1774764208,"Mazda 3 Luxury 2023 màu trắng, dòng sedan phân khúc C, thiết kế đẹp.  - Xe cá nhân đi gia đình, odo 27.000 Km.  - Bảo dưỡng hãng định kỳ, xe giữ gìn cẩn thận.  - Hỗ trợ trả góp, duyệt vay nhanh."
p29_s3_1774764284,Mazda 3,1.5 Luxury,2023.0,589.0,27000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,car_p29_s3_1774764284,"🚗Mazda 3 1.5 Luxury -Đời 2023 -Màu trắng -Odo : 27.000 km Giá chào bán : 589 triệu 💵Giảm tiền mặt trực tiếp 🎁 🎁Hỗ trợ trả góp 70% với lãi xuất cực kì ưu đãi 👉Carpla cam kết chuẩn odo 👉Máy móc nguyên zin 👉Không đâm đụng , không thuỷ kích ✅Khuyến khích khách hàng mang check hãng ✅Bảo hành 12 tháng hoặc 20.000km 📱: *** (Minh Tân ) 🎯Địa chỉ: Automall Carpla Tân Phú - 314 Lũy Bán Bích, P. Hòa Thạnh, Q. Tân Phú, TPHCM"
p29_s9_1774764352,Mazda 2,1.5 Luxury,2023.0,448.0,43000.0,Tự động,Xăng,Hatchback,Thái Lan,Cam,False,5,car_p29_s9_1774764352,"Mazda 2 sport 1.5L Luxury 2023 Odo: 43.000km Giá bán: 448 triệu - Xe lên màn Androi, camera 360, áp suất lốp, full phim cách nhiệt 3M, dán cách âm full xe.  ❌❌CAM KẾT: 𝐎𝐃𝐎 𝐂𝐡𝐮𝐚̂̉𝐧 - 𝐊𝐡𝐨̂𝐧𝐠 Đ𝐚̂𝐦 Đ𝐮̣𝐧𝐠 𝐍𝐠𝐚̣̂𝐩 𝐍𝐮̛𝐨̛́𝐜 🚘Xem xe Cần Thơ  📞Liên hệ ***"
p30_s18_1774764818,Mazda 3,1.5L Luxury,2023.0,570.0,16000.0,Tự động,Xăng,Sedan,Việt Nam,Cam,True,5,car_p30_s18_1774764818,"Chính chủ mình bán  Mazda3 1.5 luxurry năm sx,đk 11/2023  xe 1 chủ hà nội từ mới. xe chạy đúng 1v6 km zin,(full lịch sử bảo duởng hãng) chủ đi rất giữ gìn,nội ngoại thất còn đẹp như mới,lốp theo xe cả dàn dày bịch,sơ cua chưa hạ. Em cam kết xe nguyên bản ko 1 lỗi j.ae lấy người nhà yên tâm tuyệt đối. Ae quan tâm xin lh :***"
p31_s13_1774764993,Mazda 3,Luxury,2023.0,535.0,36000.0,Tự động,Xăng,Sedan,Khác,Khác,False,5,car_p31_s13_1774764993,"Mazda 3 Luxury Sport đăng ký 2023 odo zin 3,6 vạn, xe như mới"
p31_s15_1774765019,CX-5,2.0 Premium,2023.0,759.0,40000.0,Tự động,Xăng,SUV,Khác,Cam,True,5,car_p31_s15_1774765019,"🚘 Mazda CX5 2023 2.0 Premium  - Odo: 40.000km- 1 chủ - Trang bị: Ghế điện, ghế da, cửa sổ trời, cảm biến trước sau, cốp điện, cửa sổ trời, auto hold, phanh tay điện tử, đèn led, crusie control,cam 360, màn hình, cảm biến áp suất lốp, dán phim, lót sàn, lót cốp... - Giá: 759tr- bớt lộc, hỗ trợ bank ☎️ *** Thy"
p31_s16_1774765031,CX-5,Premium 2.0 AT,2023.0,759.0,40000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đen,True,5,car_p31_s16_1774765031,"Mazda CX5 2023 Premium 2.0L, 5 chỗ,màu đen còn rất mới đẹp. - Odo 40.000 km, biển số HCM,1 chủ. - Đăng kiểm đến 10/2026. - Trang bị camera 360, 2 ghế chỉnh điện, cốp điện,phanh tay điện tử,cửa sổ trời,... * Giá bán 759 triệu còn bớt lộc. * Bao rút hồ sơ gốc. * Hỗ trợ sang tên các tỉnh. * Hỗ trợ hồ sơ trả góp ngân hàng. * Hỗ trợ giao xe tận nơi. * Thu đổi xe tận nơi giá cao.  *** Cam kết chất lượng xe bán ra : + Không tai nạn, không cháy nổ  + Không ngập nước, thủy kích. + Động cơ,hộp số, khung gầm nguyên bản. + Bảo hành 6 tháng/5000km cho động cơ, hộp số."
p31_s18_1774765055,Mazda 3,Premium,2023.0,600.0,59299.0,Tự động,Xăng,Hatchback,Việt Nam,Đỏ,False,5,car_p31_s18_1774765055,"Mazda 3 Sport Premium sản xuất và lăn bánh tháng 9/2023, 01 đời chủ mua từ mới, đây là bản cao cấp nhất trong phân khúc, đã lên camera 360, chống ồn toàn xe, cam kết ko đâm đụng, ko ngập nước( xe ở trong thành phố nên ko bị ngập nước, ngoài TP phường tây NT mới ngập), bao check toàn quốc"
p32_s7_1774765147,CX-5,2.0 Premium Exclusive,2023.0,780.0,31024.0,Tự động,Xăng,SUV / Cross over,Nhật Bản,Khác,False,5,car_p32_s7_1774765147,"*** Một Chiếc CX-5 Exclusive 2023 - XE DEMO LÁI THỬ CÔNG TY + Odo: 31k km + Không Đâm Đụng, Không Thủy Kích, bao check tại Hãng.  + Giá Hấp dẫn 780.000.000đ. Liên hệ sdt em ngay để hỗ trợ nhé  + Xem xe trực tiếp tại hãng, liên hệ em ngay nhé."
p32_s12_1774765203,CX-5,2.0 Premium,2023.0,770.0,30000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Xanh,False,5,car_p32_s12_1774765203,"Mazda CX5 Premium màu xanh đậm, sản xuất 2023, biển số Sài Gòn.  - Động cơ 2.0L, dẫn động 2WD.  - Odo 30.000km.  - Hộp số tự động, dùng nhiên liệu xăng.  - Giá 770 triệu."
p32_s14_1774765227,CX-5,2.0 Premium,2023.0,770.0,30000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Khác,False,5,car_p32_s14_1774765227,"Mazda CX5 Premium 2.0L – 2023  • Động cơ: 2.0L – dẫn động 2WD  • Odo: 30.000 km  • Sản xuất: 2023  • Biển số: Sài Gòn  • Xe gia đình sử dụng kỹ, ngoại hình và nội thất còn rất đẹp  ✔ Trang bị bản Premium nhiều option cao cấp ✔ Xe zin, không đâm đụng – không ngập nước ✔ Phù hợp gia đình cần xe rộng rãi, tiết kiệm nhiên liệu  💰 Giá chào bán: 770 triệu (có thương lượng nhẹ)  📞 Liên hệ xem xe trực tiếp – hỗ trợ sang tên nhanh gọn."
p33_s2_1774765301,Mazda 3,Luxury,2023.0,555.0,40000.0,Tự động,Xăng,Sedan,Việt Nam,Đỏ,True,5,car_p33_s2_1774765301,Chính chủ bán  Mazda3 2023 Luxury Xe đi giữ gìn chạy chuẩn 4v Km Cam kết máy số keo chỉ zin Bao check test bên thứ 3 Hỗ trợ bank 70% giá trị xe
